projectid,<nn>title</nn>
6b00182bd66349f98d19c1636964b4a6,<nn>Literature</nn> <in>Through</in> <nnp>Technology</nnp>
6af7303263e5b0e30cf688ee5e3ae82a,<prps>Our</prps> <nnp>Biographies</nnp> <nn>Need</nn> <det>A</det> <nn>Boost</nn> <pp>!</pp>
6af68dbecca1e6620b5ca16823b20daf,<vbg>Creating</vbg> <jj>Future</jj> <nns>Authors</nns>
6aef531bcf6910345b20c30b06eac1a5,<nnp>Wordless</nnp> <nnp>Picture</nnp> <nnp>Books</nnp> <in>for</in> <nn>Beginning</nn> <nns>Readers</nns> <nn>Part</nn> <cd>1</cd>
6aef2a4438b8c4ed24fc152b064be72b,<rb>Fast</rb> <nnp>Track</nnp> <to>To</to> <nn>Reading</nn> <nnp>Fluency</nnp>
6ae5ac5446e7c1c8c9b5dd0614db28e0,<nn>Viewing</nn> <det>The</det> <nnp>BIG</nnp> <nnp>Picture</nnp>
6ae0461b1aa6c3129f5d850078caca9e,<nn>iLove</nn> <to>To</to> <vb>Learn</vb> <in>With</in> <nns>iPods</nns>
6ade6cd64588d4ca39fb7d9f48fc3912,<vbg>Sitting</vbg> <nnp>Pretty</nnp> <nnp>II</nnp>
6ad7b198503282c141f7160f10aeb79b,<det>A</det> <nnp>Tablet</nnp> <in>For</in> <prps>My</prps> <cd>5th</cd> <nnp>Grade</nnp> <nnp>Classroom</nnp>
6ad28b9ffd124b9a77ad48037ca970d1,<nns>Authors</nns> <in>In</in> <nn>Need</nn> <in>Of</in> <det>A</det> <nn>Printer</nn>
6ac09e7631426a225e082885b5ba7282,<ppl>``</ppl> <nns>Fractions</nns>
6aacd364d5604e2a82e90376d335b47c,<nnp>Congo</nnp> <nnp>Math</nnp>
6aac4de46369ad261f2be23c45f2e28c,<nnp>Castles</nnp> <in>In</in> <det>The</det> <nnp>Sand.My</nnp> <nnp>Kinders</nnp> <nn>Need</nn> <det>A</det> <nn>Sand</nn> <nnp>Table</nnp> <pp>!</pp>
6aa9ab595baf14c09c2e6a9a02d858da,<nnp>Little</nnp> <nnp>Learners</nnp> <vb>Look</vb> <to>to</to> <nnp>Technology</nnp>
6aa271cf0357b920d9f24491de15df0d,<nnp>K</nnp> <pp>.</pp>
6aa271cf0357b920d9f24491de15df0d,<nnp>Future</nnp> <nnp>Business</nnp> <nns>Leaders</nns> <in>Of</in> <nnp>America</nnp>
6a9f0a899016ef33aca9eae8dbc0671d,<nn>History</nn> <in>in</in> <jj>3-D</jj> <pp>!</pp>
6a9f0a899016ef33aca9eae8dbc0671d,
6a9f0a899016ef33aca9eae8dbc0671d,<in>Without</in> <det>the</det> <nnp>Funky</nnp> <nnp>Glasses</nnp>
6a953c4a9734621c8b40000993ffa615,<nnp>Easel</nnp> <vbd>Needed</vbd> <pp>!</pp>
6a7e2fdddab9cc7bea4957dd972ae4b4,<det>The</det> <nn>Creativity</nn> <nn>Corner</nn>
6a7dd7e5a26fc80c748173ddfa5bfe53,<jj>Healthy</jj> <nnps>Hearts</nnps> <nnp>I</nnp> <pps>:</pps> <nn>Soccer</nn> <nns>Balls</nns> <in>at</in> <det>the</det> <nns>Feet</nns> <in>of</in> <det>Every</det> <nn>Athlete</nn>
6a7bb36cddb401481de4eac336a72e31,<nn>Language</nn> <in>through</in> <nnp>Pictures</nnp> <pp>!</pp>
6a723a7af7dfe59cd9cc067912f5222b,<nn>Swing</nn> <nnp>Into</nnp> <det>The</det> <nnp>World</nnp> <in>Of</in> <det>An</det> <nnp>Autistic</nnp> <nnp>Student</nnp>
6a6f628e75b97a00107fc7d3998dd0db,<ppl>``</ppl> <nnp>Hula</nnp> <nnp>Hooping</nnp> <in>for</in> <nnp>Fitness</nnp>
6a61a83d8bfd514919ddf088828be7e7,<vbg>Witnessing</vbg> <det>the</det> <nnp>Wonder</nnp> <in>of</in> <nnp>Mitosis</nnp> <pp>!</pp>
6a379ffe808f167d0b177450342e1b68,<in>Near</in> <nnp>Space</nnp> <nn>Weather</nn> <nn>Balloon</nn>
6a129d06632ace6e15defe0dd9178982,<ppl>``</ppl> <det>No</det> <jjr>More</jjr> <nns>Pencils</nns>
69e2c379803fdac0e5c73139d3be307f,<nnp>Organization</nnp> <nnp>Alert</nnp> <pps>:</pps> <prp>We</prp> <vbp>Need</vbp> <nn>Seat</nn> <nns>Sacks</nns> <pp>!</pp>
69e021d5cc8be43599f96d68e5f50675,<cd>2nd</cd> <nns>Graders</nns> <md>Can</md> <vb>Be</vb> <nns>Authors</nns> <rb>Too</rb> <pp>!</pp>
69dbdc768bab6028492a4b69b24e1ab4,<nnp>Inner</nnp> <nnp>City</nnp> <nnp>Kids</nnp> <vbp>Crave</vbp> <nnp>New</nnp> <nn>Literature</nn> <pp>!</pp> <pp>!</pp> <pp>!</pp>
69cc6be76c797016c14b5206f4f4d42a,<nnp>Ed</nnp> <nnp>Tech</nnp> <nns>Essentials</nns>
69c5a1f19d2d9da92e25f9e37507e792,<nn>Vessel</nn> <pps>-</pps> <nnp>Modern</nnp> <nns>Visions</nns> <in>of</in> <nn>Pottery</nn> <in>from</in> <in>Around</in> <det>the</det> <nnp>World</nnp>
69b4785d669de438c30caa6358de48d5,<nnp>Modern</nnp> <nnp>Technology</nnp> <to>to</to> <vb>Create</vb> <det>a</det> <nnp>Modern</nnp> <nnp>Classroom</nnp>
69b2bd9465921b12ae10075e29d035d0,<vb>Listen</vb> <in>Up</in> <pp>!</pp>
69aeeea60fc112270452aecbee43044b,<nn>Fun</nn> <nnp>Friday</nnp> <vbg>Using</vbg> <jj>Emotional</jj> <nn>Literacy</nn>
69acc71c6d9d214e6d668ede44904782,<nnp>Time</nnp> <in>for</in> <prps>Our</prps> <jj>Fourth</jj> <nns>Graders</nns> <to>to</to> <vb>Read</vb> <nnp>TIME</nnp>
699fecd56887a5c591ce2e572105eb2b,<nnp>Writers</nnp> <vb>Create</vb> <nns>Portfolios</nns>
699890a21a6721d9d4a795d561f57c26,<wp>What</wp> <in>in</in> <det>the</det> <nnp>World</nnp> <pp>?</pp> <pp>!</pp>
699890a21a6721d9d4a795d561f57c26,<nnp>Time</nnp> <in>for</in> <nnp>Kids</nnp>
69870f69a5c43df9abf5f89c1860be40,<nn>Yearbook</nn> <nn>Staff</nn> <vbg>Seeking</vbg> <nns>Cameras</nns>
69582edfde65dff5cdbd605a4b0e991e,<vb>Protect</vb> <prps>Our</prps> <nns>iPads</nns>
6950556b6c16810898dc85f5278b5aa9,<nnp>Community</nnp> <nn>Print</nn> <nnp>Central</nnp> <pp>!</pp> <pp>!</pp>
694eca4c52243ec3ccdb6cb150ed5956,<nnp>Spanish</nnp> <nns>Students</nns> <vbp>Need</vbp> <jj>Colorful</jj> <nn>Rug</nn> <in>For</in> <jj>Bare</jj> <nnp>New</nnp> <nnp>Classroom</nnp> <pp>!</pp>
694af38a2682bd214f03b65db0589c74,<nnp>Graphic</nnp> <nns>Novels</nns> <vbp>Have</vbp> <nnp>MY</nnp> <nnps>Boys</nnps> <nn>Reading</nn> <pp>!</pp> <pp>!</pp> <pp>!</pp>
6937903f81fc859c34803e5c226c43de,<rb>Upward</rb> <vbn>Bound</vbn> <in>in</in> <nnp>STEM</nnp>
69372701862dcd733e42ba4e0633446d,<nnp>Project</nnp> <nnp>Art</nnp> <nn>Projector</nn>
692e96d3ef509b2b19ab0ea043d2d988,<nnp>Technology</nnp> <in>in</in> <det>the</det> <nnp>Classroom</nnp>
69291d139d962752052b5d769d1a4e96,<nn>Help</nn> <prp>Me</prp> <vb>Provide</vb> <nnp>Age</nnp> <jj>Appropriate</jj> <nn>Reading</nn> <nnp>Material</nnp> <to>to</to> <prps>My</prps> <nn>Class</nn>
6928fa750e4aa42e5d6261260f0d8cb1,<nnp>Mats</nnp> <nn>Matter</nn>
6925d3dbd165f7a2631dc5bdfa85bc56,<nnp>Kindergarteners</nnp> <in>on</in> <det>the</det> <vb>Move</vb>
692097ee293b4c53afc7bf33bb03cdd8,<vbg>Leaping</vbg> <nns>Levels</nns> <in>with</in> <det>a</det> <jjr>Larger</jjr> <vbd>Leveled</vbd> <nnp>Library</nnp>
69136db5886ccd893b620cf178543930,<nn>Fun</nn> <cc>&</cc> <nnp>Mayhem</nnp> <in>with</in> <nnp>Forces</nnp> <cc>and</cc> <nnp>Motion</nnp>
690f24fd1293aa9eca0e2e5f67484250,<nnp>Public</nnp> <vbg>Speaking</vbg> <nnp>Is</nnp> <det>a</det> <nnp>Life</nnp> <nn>Skill</nn>
6900fb30e6397728a82a31b1e630967d,<ppl>``</ppl> <uh>Oh</uh>
68f2f9e568754113e215abcbf1bdf193,<nn>Listening</nn> <nnp>Station</nnp>
68dedebb795a07eefd70e2309da5a208,<nnp>Ack</nnp> <pp>!</pp>
68dedebb795a07eefd70e2309da5a208,<prp>We</prp> <vbp>Need</vbp> <nns>Supplies</nns> <pp>!</pp>
68cfea62d2795a3c6e8297d027c037fe,<vbg>Giving</vbg> <nns>Students</nns> <det>A</det> <nnp>Voice</nnp>
68ce8c0b61d05a0d856a0a08e3ddd0b8,<nnp>FishHawk</nnp> <nnp>Learning</nnp>
68c7c9c2923a5a1e708d8bbb52048390,<jj>Hands-On</jj> <nn>Science</nn> <in>For</in> <nn>Kindergarten</nn>
68bf09d37ad38e88106736ed0373de83,<nnp>Real</nnp> <nnp>Life</nnp> <nnp>Science</nnp> <in>in</in> <det>the</det> <nnp>Classroom</nnp>
68bd491d9fe4877f73e10bf5fda70b3d,<jj>Awesome</jj> <nnp>Techies</nnp> <pp>!</pp>
68a2436f96bde348a2144d7b6676c28b,<nnp>Digital</nnp> <nnp>Photography</nnp> <pps>-</pps> <nnp>Business</nnp>
6887f168ddbed2bb69ea115d2bd6e31f,<nnp>Creative</nnp> <nnp>Learning</nnp> <in>With</in> <nnp>Kaplan</nnp>
68875292e68e2c1baeb9bae0b159fc55,<nnp>Digital</nnp> <nn>Chart</nn> <nn>Paper</nn>
688045a94b778b1e933a1b6f8ca10a0d,<nn>Help</nn> <nnp>Us</nnp> <vb>Publish</vb> <prps>Our</prps> <nnp>Stories</nnp> <pp>!</pp> <pp>!</pp>
687104fb902393eb63f3486364cc47a6,<nnp>Make</nnp> <nn>Reading</nn> <jj>Alive</jj>
6867ca81378ceede7b0a24c13555d66f,<nnp>TAG</nnp> <prp>It</prp> <vbz>'s</vbz> <prps>Your</prps> <nn>Turn</nn> <to>To</to> <vb>Read</vb>
682cc886297e18766cb84777fce44e42,<nnp>Video</nnp> <nns>Cameras</nns> <in>for</in> <det>a</det> <nnp>Cause</nnp> <pp>!</pp>
680fb94758767c49028375fd2c4399dd,<nnp>Photo</nnp> <nn>Finish</nn> <pps>:</pps> <vbg>Developing</vbg> <nnp>Young</nnp> <nnp>Photographers</nnp>
67e96b4837defff8cfe68e26fb5a21df,<nnp>Ms.</nnp> <nnp>H</nnp> <pos>'s</pos> <cd>1st</cd> <nnp>Grade</nnp> <nnp>Class</nnp>
67e87b511f0ff646002029bcb9b4b55c,<jj>Special</jj> <nnp>Education</nnp> <nnp>Mathematicians</nnp>
67e3caaeb0430d85019f2dd986b6da27,<vb>Allow</vb> <prp>Us</prp> <to>to</to> <vb>See</vb> <prps>Our</prps> <jj>Future</jj> <pp>!</pp>
67d899819add859070e34b9d188c5433,<det>Every</det> <nnp>Reader</nnp> <nns>Needs</nns> <det>A</det> <nn>Book</nn>
67d1566468c7edaf81b47a33702619b6,<vbg>Seeing</vbg> <vbz>is</vbz> <vbg>Believing</vbg> <pp>!</pp>
67b8aea39dea603a3fc93512803119d5,<vb>Create</vb> <jj>Lifelong</jj> <nns>Readers</nns> <in>with</in> <nnp>Graphic</nnp> <nns>Novels</nns> <pp>!</pp>
67aff72bfa844ee66402aa065c9bf8d7,<nnp>Pretty</nnp> <vbz>Is</vbz> <det>a</det> <nn>Passion</nn>
67ac4b341c8aa41d76d6d078ba6034db,<prp>I</prp> <vbp>'m</vbp> <vbg>Dreaming</vbg> <in>of</in> <det>a</det> <vbn>Leveled</vbn> <nnp>Library</nnp>
67a785c3fd4428d0f724bc29a7b71514,<ppl>``</ppl> <nnp>Book</nnp> <ppr>''</ppr> <ppr>''</ppr> <det>a</det> <nn>Trip</nn> <in>Around</in> <det>the</det> <nnp>World</nnp> <ppr>''</ppr>
6795dd369c9d4f594d900bb5a2bcb26d,<nnp>Igniting</nnp> <det>the</det> <nn>Inferno</nn> <pps>:</pps> <nnp>Dante</nnp> <in>for</in> <jj>Dual</jj> <nn>Enrollment</nn>
6794dbcd2b25134fc372eeb9e6be21bc,<nnp>Read</nnp> <nnp>All</nnp> <in>About</in> <prp>It</prp> <pp>!</pp>
6789d220088417b474dde9b49bbdb4b1,<jj>Flat</jj> <nnp>Stanley</nnp> <vbg>Writing</vbg> <nnp>Project</nnp>
6772807f661a461bd4369fbc7a9e2ae6,<ppl>``</ppl> <nnp>SIMS</nnp> <pps>:</pps> <nnp>Science</nnp> <cc>And</cc> <nnp>Technology</nnp>
677184c4ab2feb5eca238ce62694c5df,<jjr>More</jjr> <nn>Technology</nn> <to>to</to> <vb>Grow</vb> <nns>Students</nns> <nns>Minds</nns>
6767cd1ab1b638411bec737690c341c2,<nnp>Book</nnp> <vbg>Making</vbg> <nns>Supplies</nns>
67670586b7942118f9e1eaaab2c89362,<jj>Non-fiction</jj> <nnp>Will</nnp> <rb>Not</rb> <vb>Be</vb> <det>a</det> <nnp>Problem</nnp> <in>for</in> <nnp>Us</nnp> <pp>!</pp>
672774fffa3a5d98e534f2ff4ff76620,<nn>Rocket</nn> <nns>Readers</nns> <vbg>Soaring</vbg> <in>Beyond</in> <nns>Expectations</nns>
672140953a47c3ef5aab654b3f1b7a78,<nnp>See</nnp> <det>the</det> <nn>Light</nn> <pps>-</pps> <cc>and</cc> <vb>Bend</vb> <prp>It</prp> <pp>!</pp>
6718acd3ec680fd724677d509686efab,<nnp>Kids</nnp> <vbp>Learn</vbp> <to>to</to> <vb>Read</vb> <in>by</in> <nn>Listening</nn>
670309d364a20fafd1c65a6527d9fc07,<in>From</in> <nnp>Blah</nnp> <to>To</to> <nnp>Bright:Help</nnp> <vb>Build</vb> <det>A</det> <nnp>Organized</nnp> <nnp>Classroom</nnp> <nnp>Library</nnp>
66f7eb631b160273a195d8dae96d07f4,<nnp>Books</nnp> <in>That</in> <vbn>Come</vbn> <jj>Alive</jj>
66e6b81fe52340f74465a5c665f91fec,<det>A</det> <jjr>Kinder</jjr> <nnp>Garden</nnp> <in>Of</in> <jj>Eager</jj> <nns>Readers</nns>
66e22bae078c388457192b60fa8232c5,<nn>Help</nn> <prps>our</prps> <nns>Brains</nns> <nnp>POP</nnp> <pp>!</pp>
66e0f49fa4d7c6c3b08ef2d5441e5ff9,<nnp>Building</nnp> <nn>Literacy</nn> <pps>-</pps> <cd>One</cd> <nnp>Block</nnp> <in>At</in> <det>A</det> <nnp>Time</nnp>
66b96631cb1c61230ebb7f47a62d1352,<ppr>''</ppr> <nnp>Technology</nnp>
66b71d8958f97ae840c4040e6370b672,<nn>Help</nn> <nnp>Us</nnp> <nnp>Read</nnp> <in>In</in> <nn>Kindergarten</nn> <pp>!</pp>
66b71d8958f97ae840c4040e6370b672,<nn>Help</nn> <det>A</det> <nnp>High</nnp> <nnp>Poverty</nnp> <nnp>School</nnp> <pp>!</pp>
66a85a3c6c37ed97a487bb985a01f925,<nn>Closing</nn> <det>the</det> <nnp>Achievement</nnp> <nnp>Gap</nnp> <in>in</in> <nnp>SCIENCE</nnp>
66a3bcb20d5e06a9920f902a69b1fc6a,<nnp>Grade</nnp> <cd>2</cd> <nns>Needs</nns> <nnp>ELMO</nnp> <pos>'s</pos> <nn>Help</nn> <pp>!</pp>
669ece221cb537e4161e620ee1732cef,<jj>Last</jj> <nn>Minute</nn> <nns>Supplies</nns> <in>for</in> <nn>Screen</nn> <nn>Printing</nn> <pp>!</pp>
66874a76c3896d9336a451e5401f3a3a,<nnp>Stop</nnp> <nnp>Bullying</nnp> <pps>-</pps> <prp>I</prp> <vbp>Have</vbp> <det>an</det> <nnp>App</nnp> <in>For</in> <det>That</det> <pp>!</pp>
66874a76c3896d9336a451e5401f3a3a,<nnp>Part</nnp> <cd>3</cd>
667e061a82fccc9c1e57740f5fb6f685,<nnp>Tech</nnp> <cd>4</cd> <nns>Kids</nns> <in>in</in> <nn>Need</nn>
667c1fe0fd66e66cdf79a8c6221f2f4f,<nns>Headphones</nns> <in>For</in> <nnp>New</nnp> <nnp>Technology</nnp> <pp>!</pp>
6667d39dd11d31065ced14eeb9e259b2,<nn>Listening</nn> <nnp>Inspires</nnp> <nn>Reading</nn> <in>for</in> <nnp>Immersion</nnp> <nns>Students</nns>
6667844d4ba88909d79def03c73155d9,<ppl>``</ppl> <prp>I</prp> <md>Can</md> <vb>See</vb> <prp>It</prp>
665eb68e47ec07c56f5a910d7e3b1b94,<nnp>School</nnp> <nn>Recycling</nn> <nn>Program</nn> <nns>Needs</nns> <det>Some</det> <vb>Pick</vb> <in>Up</in>
6650110f4c59dfa03176f7bf2158991f,<nnp>Music</nnp> <in>for</in> <nnp>Learning</nnp> <in>with</in> <cd>3</cd> <nn>year</nn> <nns>olds</nns>
664058fb9f6a460fb237a3d0cdf935b6,<nn>Happiness</nn> <vbz>is</vbz> <det>a</det> <nn>Butterfly</nn> <pp>!</pp>
662e37bf69fb92bbaa1aefc58a289725,<nnp>Fluency</nnp> <cc>And</cc> <nn>Literacy</nn> <in>For</in> <cd>6th</cd> <nns>Graders</nns>
6623235915318eb8aa6d665dbae9a602,<vbg>Rebuilding</vbg> <cc>And</cc> <nn>Reading</nn> <pps>:</pps> <nn>Tornado</nn> <vbz>Brings</vbz> <vbg>Reading</vbg> <nnp>Renaissance</nnp>
66224bc5609f04074f2f54efbd77bc5c,<prp>It</prp> <vbz>'s</vbz> <det>a</det> <jj>Small</jj> <nnp>World</nnp>
66207286deaa250f35e3c4607ae3f4db,<vbg>Leaping</vbg> <to>To</to> <nnp>Success</nnp>
660687d37922bba995e5d45fd6e05ea1,<nnp>Mrs.</nnp> <nnp>C.</nnp> <ppl>`</ppl> <prp>s</prp> <nnp>Super</nnp> <nnp>Stars</nnp>
65f0470b52cff9a8d962c23784b4a852,<nnp>Always</nnp> <nn>Running</nn> <in>Out</in> <in>of</in> <nn>Glue</nn> <pp>!</pp>
65ef59c291b1369d344309ed4d2d1345,<prp>It</prp> <vbz>'s</vbz> <jj>Alive</jj> <pp>!</pp>
65ef59c291b1369d344309ed4d2d1345,<vbg>Bringing</vbg> <nn>Science</nn> <to>to</to> <nnp>Life</nnp>
65ecd1123cd809a7eb2224e5e71f5ac4,<vb>Want</vb> <to>to</to> <vb>Stop</vb> <nnp>Bullying</nnp> <pps>-</pps> <prp>I</prp> <vbp>Have</vbp> <det>Another</det> <nnp>App</nnp> <in>for</in> <det>That</det> <pp>!</pp>
65e29d4e23d07e21f13e0e929be17381,<nnp>Phonics</nnp> <in>for</in> <nnp>Future</nnp> <nnp>College</nnp> <nns>Graduates</nns> <pp>!</pp>
65dc33db21981a4887d120a41592fd01,<nnp>Lectores</nnp> <nnp>Sin</nnp> <nnp>Libros</nnp>
65dc33db21981a4887d120a41592fd01,<nns>Readers</nns> <in>Without</in> <nnp>Books</nnp>
65db58c4354623b545dbbb9c70ad0114,<vbg>Supporting</vbg> <jj>Positive</jj> <nn>Behavior</nn> <in>in</in> <nnp>Middle</nnp> <nnp>School</nnp>
65d9f508b298ba7000e7963dbfdac1f4,<jj>Tenacious</jj> <cd>3rd</cd> <nns>Graders</nns> <jj>Thirsty</jj> <in>for</in> <nnp>Technology</nnp>
65cb46a96e74b5d1fb52b10ea15334e8,<jj>Diving</jj> <nnp>Into</nnp> <nnp>Reader</nnp> <pos>'s</pos> <nnp>Workshop</nnp> <pp>!</pp>
65ca96e57b97abffc8eb05284c717ffd,<nn>Teaching</nn> <in>with</in> <nnp>Technology</nnp>
65b586c24fe3286315b98bf348d361bf,<jj>Spinning</jj> <in>Out</in> <in>of</in> <nnp>Control</nnp> <pp>!</pp>
65b31b6b4d34e8fc7773a8cb6fbcad3f,<vb>Listen</vb> <in>Up</in> <pp>!</pp>
65af747fb99b7c055cfc1eb4775cef03,<ppl>``</ppl> <vbg>Becoming</vbg> <ppl>``</ppl> <ppl>``</ppl> <nnp>Freedom</nnp> <nnp>Writers</nnp> <pp>!</pp> <ppr>''</ppr>
65af5b26a7cde15485547b8cba8c353c,<vbg>Celebrating</vbg> <nn>Literacy</nn>
658c4ddc7ba46a311d4a07da12980357,<nn>Help</nn> <det>a</det> <nnp>New</nnp> <nnp>Science</nnp> <nnp>Program</nnp> <nnp>Go</nnp> <to>to</to> <det>the</det> <nn>Lab</nn> <pp>!</pp>
6588f49afb1584e71bf4cf7df737302e,<nnp>MacnMath</nnp>
6580be1737026481d06adb4653eeaad9,<nnp>Tale</nnp> <in>Of</in> <det>A</det> <cd>4th</cd> <nnp>Grade</nnp> <nn>Need</nn>
656b35920574fe660d3e144ec120efd7,<vbg>Making</vbg> <nns>Readers</nns> <in>for</in> <nnp>Life</nnp>
65645272fb836803edbbbb57cd42980d,<nn>Practice</nn> <vbz>Makes</vbz> <nnp>Perfect</nnp>
65636a3f5250aac71d1d3c606666853e,<nn>Listening</nn> <cc>and</cc> <nnp>Learning</nnp>
655425038e482e1c02d0343d7b14e848,<nnp>Read</nnp> <cc>And</cc> <jj>Re-Tell</jj>
653e6eb1807c4168dbc552c076831ba4,<vbg>Moving</vbg> <in>Toward</in> <nnp>College</nnp> <pps>;</pps> <vbg>Growing</vbg> <in>Through</in> <jj>Active</jj> <nn>Play</nn>
652b2ee40d4cff306107b8693e644ce8,<det>The</det> <nn>Need</nn> <to>to</to> <vb>Read</vb>
65177dc9826b9eb82e99e05e6cd43eaf,<nnps>Comics</nnps> <nnp>R</nnp> <nnp>Us</nnp> <pp>!</pp>
65177dc9826b9eb82e99e05e6cd43eaf,<nns>Students</nns> <vbp>Find</vbp> <det>a</det> <nnp>MARVELous</nnp> <nnp>Way</nnp> <to>to</to> <vb>Enjoy</vb> <nn>Reading</nn> <pp>!</pp>
64ba51a27dc601c9584e0c38c5e1bdb0,<nnp>Learning</nnp> <in>Through</in> <nn>Listening</nn>
64b648bb8d996a94f1b09bf941950caa,<wp>What</wp> <vbd>Was</vbd> <det>That</det> <pp>?</pp>
64b648bb8d996a94f1b09bf941950caa,<nnp>My</nnp> <nnp>Headset</nnp> <vbz>is</vbz> <vbg>Falling</vbg> <in>Off</in> <pp>!</pp>
64ae0777497d257fe74b9c74d30966a8,<jj>Marvelous</jj> <nnp>Math</nnp> <nnp>Time</nnp>
64a28dd411f5d59da4aed81086ba276e,<vbg>Keeping</vbg> <nn>Music</nn> <nn>Simple</nn> <pp>!</pp>
6491441877551763b05c1ef46faa5d1a,<vb>Ignite</vb> <det>A</det> <nn>Passion</nn> <in>For</in> <nn>Reading</nn>
647de41fab69c5f681864bc568614db9,<vbg>Growing</vbg> <nnp>Great</nnp> <nns>Readers</nns>
646e2bae2657e4e473764891f33f045d,<wp>What</wp> <to>to</to> <vb>Do</vb> <in>with</in> <det>a</det> <nnp>Fidgety</nnp> <nnp>Fellow</nnp> <pp>?</pp>
646b1698e269c4c357bc6a68e9376bc2,<nns>Hands</nns> <in>On</in> <nnp>Math</nnp> <in>for</in> <det>All</det>
646287f3332a179c484d565f4b7c3493,<nnp>Interactive</nnp> <nnp>White</nnp> <nnp>Board</nnp> <pps>:</pps> <in>For</in> <det>the</det> <jj>Active</jj> <nnp>Learner</nnp> <in>in</in> <nnp>Math</nnp> <pp>!</pp>
645cd741088055ba3c4340db4468b19a,<nnp>TAG</nnp> <nnp>Us</nnp> <in>For</in> <nn>Reading</nn> <nnp>Success</nnp> <pp>!</pp>
645cb42a9d107c4dae51bc51ec6d11b3,<det>A</det> <jj>Visual</jj> <nn>Presenter</nn> <md>Will</md> <vbp>Activate</vbp> <prps>My</prps> <nn>Class</nn>
64599bef34fa18d4c1be8013da90e250,<nnp>Clean</nnp> <in>up</in> <det>the</det> <nn>Mess</nn> <pp>!</pp>
64599bef34fa18d4c1be8013da90e250,<nnp>Fund</nnp> <nnp>Our</nnp> <nnp>Music</nnp> <vbp>Stand</vbp> <nn>Cart</nn> <pp>!</pp>
644f89481975395c10bd7a0f3dd909b8,<vbn>Leveled</vbn> <nn>Reading</nn> <nnp>Library</nnp>
644c118800dc34876a4e192e9b188866,<nn>eBeam</nn> <in>for</in> <nnp>Better</nnp> <nnp>Education</nnp>
64476793b3591cabc67c4e29abff9859,<det>These</det> <nnp>Writers</nnp> <nn>Need</nn> <to>To</to> <vb>Publish</vb> <pp>!</pp>
6433470ee6c9a119a2e8a0cb0fb1b094,<nnp>Science</nnp> <nns>Scholars</nns> <vbg>Experiencing</vbg> <det>the</det> <nns>Laws</nns> <in>of</in> <nnp>Motion</nnp> <pp>!</pp>
64298b43df4cea668df451c6da311dd6,<vb>Engage</vb> <cc>and</cc> <nnp>Inspire</nnp> <in>with</in> <det>an</det> <nnp>ELMO</nnp> <pp>!</pp>
6422aa63f58c0a1d4743ea7428b7f124,<det>A</det> <ppl>`</ppl> <jj>Hands-On</jj> <ppr>'</ppr> <nn>Approach</nn> <in>For</in> <nn>Teaching</nn> <nn>Music</nn> <pps>-</pps> <nnp>Part</nnp> <nnp>II</nnp>
641f344a65ebc455f002c2e00928520d,<nnp>Low</nnp> <nnp>Income</nnp> <nns>Students</nns> <vbp>Need</vbp> <nnp>Video</nnp> <nn>Motivation</nn>
641d6147849a0d02a55f6174a25b8a0a,<nnp>School</nnp> <nnp>Clean</nnp> <in>Up</in>
641c166eabcbf2a47c31d7092f7b74c4,<ppl>``</ppl> <md>Can</md> <prp>You</prp> <vbp>Hear</vbp> <prp>Me</prp> <rb>Now</rb> <pp>?</pp>
641c166eabcbf2a47c31d7092f7b74c4,<nnp>Yes</nnp>
641910fe5343d3dc5a6f44c48a15071d,<prp>We</prp> <vbp>Have</vbp> <nnp>Books.Now</nnp> <prp>We</prp> <vbp>Need</vbp> <rb>Somewhere</rb> <to>To</to> <vb>Put</vb> <prp>Them</prp>
64127fd4d460a60a611f83faec4610e7,<nn>Gardening</nn> <in>with</in> <jj>Elementary</jj> <nns>Students</nns>
63e52de04fcc3f2d24f7954d820df90a,<nn>Hoopla</nn> <pp>!</pp>
63dec7c5fe5986034b27928d3ef5cba1,<nn>Listening</nn> <nnp>Center</nnp> <nn>Enhancement</nn>
63cef19c6cb23719c1d4a0d672ab7c61,<nn>Listening</nn> <nnp>Center</nnp> <vbg>using</vbg> <nnp>Walkmans</nnp>
63b7be609c6fb736a5e3e86b16f225ba,<ppl>``</ppl> <prps>My</prps> <nn>Bin</nn>
63a1509a82d030d6c2e7ab8cbc7b5886,<nnp>Crazy</nnp> <in>for</in> <nnp>Crayfish</nnp>
639a8ec5c0903ec62161d1ba0abd1461,<vbg>Projecting</vbg> <prps>Our</prps> <nn>Knowledge</nn> <pp>!</pp>
63987d36cfb55da40eb69dfcae5dba9d,<nnp>Art</nnp> <nnp>Smarts.More</nnp> <in>Than</in> <rb>Just</rb> <nn>Refrigerator</nn> <nn>Decor</nn> <pp>!</pp>
6374a770bf3bf303e7d5ab02cc53d6ba,<nnp>Let</nnp> <pos>'s</pos> <vb>Learn</vb> <in>Through</in> <nnp>Sand</nnp> <cc>And</cc> <nnp>Water</nnp> <pp>!</pp>
63736f203a1ff2bb010c1edc27bb8730,<nnp>Learning</nnp> <to>to</to> <nnp>Love</nnp> <nn>Literacy</nn> <pp>!</pp>
636e2e82df2f5723d18421f176c24c96,<nn>Kindergarten</nn> <nnp>Classroom</nnp> <nnp>Library</nnp>
