projectid,<nn>essay</nn>
60d98ed3b604ef53634c095fab8ee351,<nnp>\n</nnp> <nnp>\nOur</nnp> <nns>students</nns> <vbp>come</vbp> <in>from</in> <det>all</det> <in>over</in> <det>the</det> <nnp>City</nnp> <cc>and</cc> <vb>represent</vb> <rb>nearly</rb> <det>all</det> <jj>social</jj> <cc>and</cc> <jj>ethnic</jj> <nns>groups</nns> <pp>.</pp>
60d98ed3b604ef53634c095fab8ee351,<in>Over</in> <cd>30</cd> <nn>%</nn> <in>of</in> <det>the</det> <nns>students</nns> <vbp>qualify</vbp> <in>for</in> <det>the</det> <jj>free</jj> <cc>and</cc> <jj>reduced</jj> <nn>lunch</nn> <nn>program</nn> <pp>.</pp>
60d98ed3b604ef53634c095fab8ee351,<nnp>\n</nnp> <nnp>\nRegardless</nnp> <in>of</in> <prps>their</prps> <nn>ethnicity</nn> <cc>or</cc> <jj>social</jj> <nn>background</nn>
60d98ed3b604ef53634c095fab8ee351,<nnp>CAD</nnp>
60d8a531b168bd009c4d15c89cdbfc0e,<nnp>My</nnp> <nns>students</nns> <vbp>need</vbp> <det>a</det> <nn>class</nn> <nn>set</nn> <in>of</in> <nnp>Tupac</nnp> <nnp>Shakur</nnp> <pos>'s</pos> <nnp>The</nnp> <nnp>Rose</nnp> <in>that</in> <vbd>Grew</vbd> <in>From</in> <jj>Concrete</jj> <to>to</to> <vb>read</vb> <cc>and</cc> <nn>study</nn> <in>in</in> <nn>classroom</nn> <pp>.</pp>
60d7ed8e147540049f98d66dc8b357e8,<nn>moment</nn> <in>of</in> <nn>inertia</nn> <cc>and</cc> <nn>rotation</nn> <pp>.</pp>
60b8de01249624beee5e8038515af0e0,<ppl>``</ppl> <rb>So</rb> <jj>many</jj> <nns>books</nns> <cc>and</cc> <rb>nowhere</rb> <to>to</to> <vb>put</vb> <prp>them</prp> <rb>so</rb> <det>the</det> <nns>students</nns> <md>can</md> <vb>access</vb> <prp>them</prp> <pp>.</pp>
60b8de01249624beee5e8038515af0e0,<nnp>\n</nnp> <nnp>\nMy</nnp> <nns>students</nns> <vbp>are</vbp> <rb>mostly</rb> <nnp>ELL</nnp> <nns>learners</nns> <in>that</in> <vb>have</vb> <rb>never</rb> <vbd>attended</vbd> <nn>school</nn> <in>before</in> <pp>.</pp>
60b8de01249624beee5e8038515af0e0,<prp>They</prp> <vbp>are</vbp> <nn>part</nn> <in>of</in> <det>a</det> <jj>full</jj> <nn>day</nn> <nnp>Pre</nnp> <nnp>K</nnp> <nn>program</nn> <in>in</in> <det>a</det> <jj>public</jj> <nn>school</nn> <pp>.</pp>
60b8de01249624beee5e8038515af0e0,<prp>They</prp> <vbp>need</vbp> <det>a</det> <nn>student</nn> <vbd>centered</vbd>
60b68fd01f58e8a9d453e899895b3f8d,<ppl>``</ppl> <prps>My</prps> <nns>students</nns> <vbp>need</vbp> <cd>24</cd> <nns>books</nns> <vbg>including</vbg> <ppl>``</ppl> <ppl>``</ppl> <nnp>Leonardo</nnp>
60afffc39278cd646b937d2edb21fa05,<vbg>developing</vbg> <det>an</det> <ppl>``</ppl> <ppl>``</ppl> <jj>extra</jj> <nn>library</nn> <ppr>''</ppr> <ppr>''</ppr> <in>of</in> <vbn>leveled</vbn> <cc>and</cc> <jj>high</jj> <nn>interest</nn> <nns>books</nns> <in>that</in> <nn>can</nn> <vb>be</vb> <vbd>rotated</vbd> <in>out</in> <to>to</to> <prps>my</prps> <nns>students</nns> <vbz>has</vbz> <vbn>been</vbn> <pp>.</pp> <ppr>''</ppr>
60af0efc67d4887e035f52283af68f68,<ppl>``</ppl> <nnp>Have</nnp> <prp>you</prp> <rb>ever</rb> <vbd>felt</vbd> <in>like</in> <prp>you</prp> <vbd>were</vbd> <det>the</det> <jj>only</jj> <nn>one</nn> <in>in</in> <det>the</det> <nn>class</nn> <in>that</in> <rb>just</rb> <vbd>did</vbd> <rb>n't</rb> <vb>get</vb> <prp>it</prp> <pp>?</pp>
60af0efc67d4887e035f52283af68f68,<nnp>Small</nnp> <nn>group</nn> <nn>reading</nn> <nn>intervention</nn> <vbz>is</vbz> <det>the</det> <nn>way</nn> <to>to</to> <vb>help</vb> <det>a</det> <nn>student</nn> <ppl>``</ppl> <ppl>``</ppl> <vb>get</vb> <prp>it</prp> <ppr>''</ppr> <ppr>''</ppr> <cc>and</cc> <vb>discover</vb> <det>the</det> <nns>joys</nns> <in>of</in> <vbg>learning</vbg> <pp>.</pp>
60af0efc67d4887e035f52283af68f68,<det>The</det> <nn>program</nn> <vbz>supports</vbz> <nns>students</nns> <in>in</in> <prps>our</prps> <jj>innovative</jj> <jj>Dual</jj> <nnp>Immersion</nnp> <nn>program</nn> <in>in</in> <det>both</det> <jj>English</jj> <cc>and</cc> <jj>Spanish</jj> <nn>literacy</nn> <pp>.</pp>
60af0efc67d4887e035f52283af68f68,<nnp>\n</nnp> <nnp>\nOur</nnp> <nns>students</nns> <vbp>come</vbp> <in>from</in> <det>a</det> <nn>variety</nn> <in>of</in> <nns>backgrounds</nns> <pp>.</pp>
60af0efc67d4887e035f52283af68f68,<prp>We</prp> <vbp>have</vbp> <jj>native</jj> <jj>Spanish</jj> <cc>and</cc> <nnp>English</nnp> <nns>speakers</nns> <wp>who</wp> <vbp>are</vbp> <vbn>enrolled</vbn> <in>in</in> <det>a</det> <jj>Dual</jj> <nn>immersion</nn> <nn>school</nn>
60a778e9eed9fee590fe416974bcd6d1,<vb>Give</vb> <det>these</det> <nns>kids</nns> <det>a</det> <nn>chance</nn> <to>to</to> <vb>spark</vb> <prps>their</prps> <nn>curiosity</nn> <pp>.</pp>
60a778e9eed9fee590fe416974bcd6d1,<prp>They</prp> <vbp>need</vbp> <to>to</to> <vb>get</vb> <rb>away</rb> <in>from</in> <det>the</det> <nn>computer</nn> <nns>games</nns> <cc>and</cc> <vb>see</vb> <nn>something</nn> <nn>magic</nn> <vb>happen</vb> <in>before</in> <prps>their</prps> <nns>eyes</nns> <pp>.</pp>
60a778e9eed9fee590fe416974bcd6d1,<nnp>\n</nnp> <nnp>\nThis</nnp> <nn>experiment</nn> <md>will</md> <vb>be</vb> <vbn>done</vbn> <in>by</in> <cd>8th</cd> <nn>grade</nn> <nns>students</nns> <wp>who</wp> <vbp>are</vbp> <vbg>learning</vbg> <jj>physical</jj> <nn>science</nn> <pp>.</pp>
60a778e9eed9fee590fe416974bcd6d1,<in>Over</in> <cd>60</cd> <nn>%</nn> <in>of</in> <det>the</det> <nns>students</nns> <in>at</in> <det>the</det> <nn>school</nn> <vbp>are</vbp> <vbn>considered</vbn> <to>to</to> <vb>be</vb> <rb>socioeconomically</rb> <jj>disadvantaged</jj> <pp>.</pp>
60a778e9eed9fee590fe416974bcd6d1,<nnp>\n</nnp> <nnp>\nYou</nnp> <md>can</md> <vb>help</vb> <nns>kids</nns> <vbp>learn</vbp> <jj>physical</jj> <nn>science</nn> <in>with</in> <nn>something</nn> <jj>other</jj> <in>than</in> <det>another</det> <nn>worksheet</nn> <pp>.</pp>
60a778e9eed9fee590fe416974bcd6d1,<in>With</in> <det>these</det> <nn>crystal</nn> <vbg>growing</vbg> <nns>kits</nns> <cc>and</cc> <det>a</det> <nn>stereoscope</nn> <nns>students</nns> <md>can</md> <vb>experience</vb> <jj>first</jj> <nn>hand</nn> <wp>what</wp> <det>a</det> <jj>crystalline</jj> <jj>solid</jj> <nns>looks</nns> <in>like</in> <in>as</in> <prp>they</prp> <vbp>grow</vbp> <rb>right</rb> <in>before</in> <det>the</det> <nn>student</nn> <pos>'s</pos> <nns>eyes</nns> <pp>.</pp>
60a778e9eed9fee590fe416974bcd6d1,<det>These</det> <nns>students</nns> <vbp>are</vbp> <vbn>starved</vbn> <in>for</in> <nn>quality</nn> <nn>science</nn> <nns>experiences</nns> <in>because</in> <prp>we</prp> <vbp>have</vbp> <vbn>limited</vbn> <nns>supplies</nns> <in>in</in> <prps>our</prps> <jj>current</jj> <nn>situation</nn> <pp>.</pp>
60a778e9eed9fee590fe416974bcd6d1,<prp>We</prp> <vbp>have</vbp> <det>the</det> <nn>ability</nn> <to>to</to> <vb>conduct</vb> <jj>hands-on</jj> <nns>experiments</nns> <in>because</in> <prps>our</prps> <nn>science</nn> <nns>labs</nns> <vbp>are</vbp> <jj>spacious</jj> <cc>and</cc> <jj>clean</jj> <in>though</in> <prp>we</prp> <vbp>need</vbp> <nns>supplies</nns> <pp>.</pp>
60a778e9eed9fee590fe416974bcd6d1,<det>This</det> <nn>experiment</nn> <vbz>is</vbz> <jj>perfect</jj> <in>in</in> <prps>our</prps> <jj>current</jj> <nn>classroom</nn> <nn>situation</nn> <pp>.</pp>
60a778e9eed9fee590fe416974bcd6d1,<det>These</det> <nns>kits</nns> <vbp>grow</vbp> <nns>crystals</nns> <rb>fast</rb> <cc>and</cc> <rb>economically</rb> <vbg>giving</vbg> <det>each</det> <in>of</in> <prps>my</prps> <nns>students</nns> <det>an</det> <nn>opportunity</nn> <to>to</to> <vb>complete</vb> <det>a</det> <jj>hands-on</jj> <nn>project</nn> <prp>they</prp> <md>can</md> <vb>call</vb> <prps>their</prps> <jj>own</jj> <pp>.</pp>
60a778e9eed9fee590fe416974bcd6d1,<nnp>\n</nnp> <nnp>\nI</nnp> <vbp>want</vbp> <to>to</to> <vb>help</vb> <nns>students</nns> <jj>open</jj> <prps>their</prps> <nns>eyes</nns> <to>to</to> <nn>science</nn> <pp>.</pp>
60a778e9eed9fee590fe416974bcd6d1,<nnp>Too</nnp> <jj>much</jj> <in>of</in> <det>the</det> <nn>work</nn> <prp>we</prp> <vbp>do</vbp> <vbz>is</vbz> <vbn>based</vbn> <in>on</in> <jj>direct</jj> <nn>instruction</nn> <cc>and</cc> <nns>worksheets</nns> <pp>.</pp>
60a778e9eed9fee590fe416974bcd6d1,<det>This</det> <nn>project</nn> <vbz>is</vbz> <det>a</det> <jj>good</jj> <nn>opportunity</nn> <in>for</in> <prp>them</prp> <to>to</to> <vb>learn</vb> <nn>science</nn> <in>through</in> <nn>discovery</nn> <pp>.</pp>
609d2d0a07449e0a507ecdbd395852b3,<nnp>My</nnp> <nns>students</nns> <vbp>do</vbp> <rb>n't</rb> <vb>understand</vb> <wrb>how</wrb> <det>the</det> <jj>basic</jj> <nn>math</nn> <nns>skills</nns> <prp>they</prp> <vbp>are</vbp> <vbg>learning</vbg> <vb>translate</vb> <in>into</in> <det>the</det> <nn>working</nn> <nn>world</nn> <prp>they</prp> <md>will</md> <vb>enter</vb> <pp>.</pp>
609d2d0a07449e0a507ecdbd395852b3,<prp>I</prp> <vbp>need</vbp> <nn>technology</nn> <nns>tools</nns> <in>so</in> <prp>they</prp> <md>can</md> <vb>experience</vb> <det>this</det> <jj>firsthand</jj> <pp>.</pp>
609d2d0a07449e0a507ecdbd395852b3,<nnp>\n</nnp> <nnp>\nMy</nnp> <nns>students</nns> <vbp>are</vbp> <in>from</in> <det>a</det> <jj>low</jj> <nn>income</nn> <nn>area</nn> <cc>and</cc> <jj>many</jj> <in>of</in> <prp>they</prp> <vbp>do</vbp> <rb>not</rb> <vb>have</vb> <nns>computers</nns> <in>at</in> <nn>home</nn> <pp>.</pp>
609d2d0a07449e0a507ecdbd395852b3,<cd>67</cd> <nn>%</nn> <in>of</in> <prps>my</prps> <jj>eighth</jj> <nns>graders</nns> <vbd>started</vbd> <det>the</det> <nn>year</nn> <in>at</in> <jjs>least</jjs> <cd>one</cd> <nn>grade</nn> <nn>level</nn> <in>behind</in> <in>in</in> <prps>their</prps> <jj>standardized</jj> <nns>scores</nns> <cc>and</cc> <jj>many</jj> <in>of</in> <prp>them</prp> <vbp>have</vbp> <vbn>given</vbn> <in>up</in> <in>at</in> <rb>ever</rb> <vbg>achieving</vbg> <in>in</in> <nn>math</nn> <pp>.</pp>
609d2d0a07449e0a507ecdbd395852b3,<prp>They</prp> <vbp>are</vbp> <jj>good</jj> <nns>kids</nns> <in>that</in> <nn>need</nn> <jj>equal</jj> <nn>footing</nn> <in>for</in> <prps>their</prps> <nn>future</nn> <pp>.</pp>
609d2d0a07449e0a507ecdbd395852b3,<nnp>\n</nnp> <nnp>\nCurrently</nnp> <prps>our</prps> <nn>school</nn> <nns>offers</nns> <nn>one</nn> <nn>laptop</nn> <nn>cart</nn> <to>to</to> <nn>share</nn> <in>amongst</in> <det>the</det> <cd>114</cd> <nns>students</nns> <in>at</in> <prps>our</prps> <nn>school</nn> <pp>.</pp>
609d2d0a07449e0a507ecdbd395852b3,<rb>Routinely</rb> <det>the</det> <nns>instructors</nns> <vbp>engage</vbp> <in>in</in> <nn>debate</nn> <cc>and</cc> <nn>compromise</nn> <to>to</to> <nn>share</nn> <det>these</det> <jj>limited</jj> <nns>resources</nns> <pp>.</pp>
609d2d0a07449e0a507ecdbd395852b3,<det>These</det> <jj>additional</jj> <nns>laptops</nns> <vbn>dedicated</vbn> <to>to</to> <prps>my</prps> <nn>classroom</nn> <vbz>means</vbz> <in>that</in> <prps>my</prps> <nns>students</nns> <md>can</md> <vb>experience</vb> <jj>graphing</jj> <in>with</in> <nn>computer</nn> <nn>software</nn> <in>so</in> <vbg>solving</vbg> <nns>systems</nns> <in>of</in> <jj>linear</jj> <nns>equations</nns> <vbp>become</vbp> <det>a</det> <nn>break</nn> <rb>even</rb> <nn>point</nn> <nn>analysis</nn> <pp>.</pp>
609d2d0a07449e0a507ecdbd395852b3,<rb>Instead</rb> <in>of</in> <vbg>telling</vbg> <prp>them</prp> <wrb>how</wrb> <det>this</det> <vbz>relates</vbz> <to>to</to> <det>the</det> <jj>real</jj> <nn>world</nn> <prp>they</prp> <md>can</md> <rb>actually</rb> <nn>experience</nn> <prp>it</prp> <pp>.</pp>
609d2d0a07449e0a507ecdbd395852b3,<nnp>\n</nnp> <nnp>\nIn</nnp> <nn>addition</nn> <to>to</to> <nn>teaching</nn> <prps>my</prps> <nns>students</nns> <wrb>how</wrb> <to>to</to> <nn>preform</nn> <jj>mathematical</jj> <nns>functions</nns> <prp>I</prp> <vbp>strive</vbp> <to>to</to> <vb>inspire</vb> <prp>them</prp> <in>about</in> <wrb>why</wrb> <prp>we</prp> <vbp>need</vbp> <det>these</det> <nns>processes</nns> <pp>.</pp>
609d2d0a07449e0a507ecdbd395852b3,<wrb>When</wrb> <prp>they</prp> <md>can</md> <nn>experiment</nn> <in>with</in> <jj>virtual</jj> <nns>manipulatives</nns> <cc>and</cc> <nn>software</nn> <in>that</in> <vbz>allows</vbz> <prp>them</prp> <to>to</to> <rb>really</rb> <vb>see</vb> <wrb>how</wrb> <det>this</det> <nn>knowledge</nn> <nns>translates</nns> <in>into</in> <det>the</det> <nn>working</nn> <nn>world</nn> <prp>they</prp> <vbp>are</vbp> <vbn>motivated</vbn> <to>to</to> <vb>learn</vb> <det>the</det> <jj>basic</jj> <jj>underlying</jj> <nn>process</nn> <pp>.</pp>
60922459f926c09949c39f145dcb3bf6,<nns>shapes</nns>
607384c94095da5ee359e6079fd31916,<ppl>``</ppl> <prps>My</prps> <nns>students</nns> <vbp>need</vbp> <det>a</det> <jj>reliable</jj> <nn>printer</nn>
606b65e370574257c4eae0158ad1543a,<nns>artifacts</nns>
60697956133ca269a1d7c7738af5fd15,<cc>but</cc> <to>to</to> <vb>have</vb> <det>a</det> <nn>spiral</nn> <vbn>bound</vbn> <nn>book</nn> <to>to</to> <vb>read</vb> <cc>and</cc> <nn>share</nn> <in>with</in> <nns>others</nns> <md>will</md> <vb>be</vb> <det>a</det> <nn>highlight</nn> <in>of</in> <prps>their</prps> <jj>seventh</jj> <nn>grade</nn> <nn>year</nn> <pp>.</pp> <ppr>''</ppr>
605752178d09b552478369ff06ed1e87,<jj>magnetic</jj> <nn>discovery</nn> <nn>board</nn>
6051f112d7cc1e58f1480e529164204b,<nnp>My</nnp> <nns>students</nns> <vbp>need</vbp> <cd>one</cd> <nn>set</nn> <in>of</in> <cd>10</cd> <nn>iPad</nn> <nns>minis</nns> <to>to</to> <vb>use</vb> <in>for</in> <jj>personalized</jj> <nn>instruction</nn> <in>that</in> <vbz>allows</vbz> <prp>them</prp> <to>to</to> <vb>work</vb> <in>at</in> <prps>their</prps> <jj>own</jj> <nn>pace</nn> <cc>and</cc> <nn>review</nn> <nn>material</nn> <in>if</in> <jj>necessary</jj> <pp>.</pp>
603b4ff4735f08517a9aaea90edcf699,<ppl>``</ppl> <jj>Basic</jj> <nns>supplies</nns> <vbp>are</vbp> <jj>essential</jj> <to>to</to> <det>the</det> <nn>success</nn> <in>of</in> <det>all</det> <nns>students</nns> <in>at</in> <det>any</det> <nn>school</nn> <pp>.</pp>
603b4ff4735f08517a9aaea90edcf699,<det>The</det> <nns>students</nns> <in>in</in> <prps>my</prps> <nn>classroom</nn> <vbp>are</vbp> <in>in</in> <nn>need</nn> <in>of</in> <det>the</det> <nns>basics</nns> <in>that</in> <nn>will</nn> <vb>allow</vb> <prp>them</prp> <to>to</to> <vb>be</vb> <jj>successful</jj> <det>this</det> <nn>school</nn> <nn>year</nn> <pp>.</pp>
603b4ff4735f08517a9aaea90edcf699,<nnp>\n</nnp> <nnp>\nAs</nnp> <det>a</det> <nn>teacher</nn> <in>at</in> <det>a</det> <jj>low</jj> <nn>income</nn> <nn>school</nn>
6033aa6c48a766973c9735f9d0c5b5d7,<prps>my</prps> <nns>students</nns> <md>will</md> <vb>be</vb> <jj>able</jj> <to>to</to> <vb>build</vb> <nn>fluency</nn> <pp>.</pp> <ppr>''</ppr>
60338617d01aae0582383044863b95b3,<ppl>``</ppl> <vbg>Preparing</vbg> <in>for</in> <nn>college</nn> <vbz>begins</vbz> <in>on</in> <det>the</det> <jj>first</jj> <nn>day</nn> <in>of</in> <nn>kindergarten</nn> <pp>.</pp>
60338617d01aae0582383044863b95b3,<nnp>\n</nnp> <nnp>\nI</nnp> <vbp>teach</vbp> <det>all</det> <nns>subjects</nns> <to>to</to> <jj>fourth</jj> <nns>graders</nns> <in>in</in> <det>a</det> <nn>high-need</nn> <nn>community</nn> <pp>.</pp>
60338617d01aae0582383044863b95b3,<prp>We</prp> <vbp>have</vbp> <cd>34</cd> <nns>students</nns> <in>in</in> <prps>our</prps> <nn>class</nn>
602994158c6c6810ba85748ed4e0212b,<ppl>``</ppl> <nns>Thanks</nns> <to>to</to> <det>a</det> <jj>handy</jj> <nn>parent</nn>
6019303a38f8630c4129db97fd8c5327,<ppl>``</ppl> <prps>My</prps> <nns>students</nns> <vbp>need</vbp> <nn>pocket</nn> <nns>charts</nns>
6009e78312e0ab219d989154502fbf25,<ppl>``</ppl> <wrb>Why</wrb> <vbz>is</vbz> <vbg>reading</vbg> <jjr>more</jjr> <jj>interesting</jj> <in>than</in> <nn>video</nn> <nns>games</nns> <cc>and</cc> <nn>TV</nn> <pp>?</pp>
6009e78312e0ab219d989154502fbf25,<prp>I</prp> <vbp>'m</vbp> <vbn>asked</vbn> <det>this</det> <det>all</det> <det>the</det> <nn>time</nn> <cc>and</cc> <vb>want</vb> <to>to</to> <vb>provide</vb> <det>a</det> <jj>new</jj> <nn>way</nn> <to>to</to> <vb>capture</vb> <nn>reader</nn> <nn>interest</nn> <pp>.</pp>
6009e78312e0ab219d989154502fbf25,<nnp>\n</nnp> <nnp>\nMy</nnp> <nn>class</nn> <in>of</in> <cd>42</cd> <jj>fifth</jj> <nn>grade</nn> <nns>students</nns> <vbp>are</vbp> <rb>ethnically</rb> <cc>and</cc> <rb>economically</rb> <jj>diverse</jj> <pp>.</pp>
6009e78312e0ab219d989154502fbf25,<nnp>Most</nnp> <vbp>are</vbp> <in>on</in> <det>a</det> <jj>free</jj> <cc>or</cc> <jj>reduced</jj> <nn>lunch</nn> <nn>program</nn> <pp>.</pp>
6009e78312e0ab219d989154502fbf25,<jj>Many</jj> <vbn>come</vbn> <in>from</in> <jj>disadvantaged</jj> <nns>homes</nns> <cc>and</cc> <jj>difficult</jj> <nns>backgrounds</nns> <pp>.</pp>
6009e78312e0ab219d989154502fbf25,<nns>Students</nns> <rb>also</rb> <vb>vary</vb> <in>in</in> <nn>ability</nn> <nns>levels</nns> <pp>.</pp>
6009e78312e0ab219d989154502fbf25,<nns>Students</nns> <vbp>read</vbp> <in>from</in> <det>a</det> <jj>first</jj> <nn>grade</nn> <nn>level</nn> <det>all</det> <det>the</det> <nn>way</nn> <to>to</to> <det>a</det> <jj>ninth</jj> <nn>grade</nn> <nn>level</nn> <pp>.</pp>
6009e78312e0ab219d989154502fbf25,<nnp>\n</nnp> <nnp>\nWith</nnp> <nnp>TV</nnp> <cc>and</cc> <nn>video</nn> <nns>games</nns> <vbg>being</vbg> <rb>so</rb> <jj>abundant</jj>
60079220523c753f03bfe08ae601d817,<cc>and</cc> <jj>eye-catching</jj> <nn>student</nn> <nn>work</nn> <pp>.</pp>
60079220523c753f03bfe08ae601d817,<rb>However</rb>
600073d30ee09eb3f490ee68bb66823f,<nnp>My</nnp> <nns>students</nns> <vbp>need</vbp> <cd>7</cd> <nns>sets</nns> <in>of</in> <nns>books</nns> <to>to</to> <vb>read</vb> <in>in</in> <nn>literature</nn> <nns>circles</nns> <pp>.</pp>
600073d30ee09eb3f490ee68bb66823f,<nns>Students</nns> <md>will</md> <vb>get</vb> <to>to</to> <vb>choose</vb> <det>a</det> <nn>book</nn> <in>from</in> <det>the</det> <nn>list</nn> <in>that</in> <nns>interests</nns> <prp>them</prp> <cc>and</cc> <md>will</md> <vb>read</vb> <cc>and</cc> <vb>discuss</vb> <rb>together</rb> <pp>.</pp>
5ffac396eef33ccf84198b0254a5dac3,<nnp>My</nnp> <nns>students</nns> <vbp>need</vbp> <det>a</det> <nn>rug</nn> <in>with</in> <nn>extra-roomy</nn> <nns>squares</nns> <in>so</in> <det>each</det> <nn>child</nn> <vbz>has</vbz> <nns>lots</nns> <in>of</in> <nn>space</nn> <to>to</to> <vb>sit</vb> <cc>and</cc> <nn>play</nn> <pp>.</pp>
5ffac396eef33ccf84198b0254a5dac3,<det>The</det> <vbn>color-coded</vbn> <nns>rows</nns> <vbp>make</vbp> <prp>it</prp> <jj>easy</jj> <to>to</to> <vb>divide</vb> <det>the</det> <nn>class</nn> <in>into</in> <nns>groups</nns> <pp>.</pp>
5ff5332d38edf54a1036289390e4e617,<cd>12</cd> <in>of</in> <prp>them</prp> <vbp>speak</vbp> <rb>only</rb> <pp>.</pp> <ppr>''</ppr>
5fe817c268190dddf393b06cec197339,<nnp>My</nnp> <nns>students</nns> <vbp>need</vbp> <cd>10</cd> <nns>sets</nns> <in>of</in> <vbn>leveled</vbn> <nn>informational/nonfiction</nn> <nn>text</nn> <to>to</to> <vb>read</vb> <in>during</in> <jj>self-selected</jj> <nn>reading</nn> <nn>time</nn> <pp>.</pp>
5fe5468824d8637aaa769d342f14a32e,<cd>8</cd> <nns>headphones</nns>
5fe3d66b7df829974356116fc9cd5f68,<prps>my</prps> <nns>students</nns> <pos>'</pos> <nns>visions</nns> <vbp>have</vbp> <rb>not</rb> <rb>yet</rb> <vb>come</vb> <to>to</to> <nn>fruition</nn> <pp>.</pp> <ppr>''</ppr>
5fe3ca7524ae781b5615bf1315bd9211,<nn>imagineer</nn>
5fcd50a27b1aefb63fb039cf800d358c,<nn>literacy</nn> <nn>time</nn> <cc>and</cc> <nn>science</nn> <nn>time</nn> <to>to</to> <vb>meet</vb> <nn>state</nn> <nns>standards</nns> <cc>and</cc> <vb>encourage</vb> <vbg>learning</vbg> <pp>.</pp> <ppr>''</ppr>
5fbb0f7c39aee14b4821f51b3109fa5b,<nnp>My</nnp> <nns>students</nns> <vbp>need</vbp> <det>a</det> <jj>physical</jj> <nn>education</nn> <nn>kit</nn> <cc>and</cc> <nns>sports</nns> <nns>balls</nns> <in>for</in> <nn>recess</nn> <pp>.</pp>
5fb84f75bf5267576692a146277ce56b,<nn>watercolor</nn> <nn>paint</nn>
5fad53e9898c89575ba875129ff47dbd,<jj>assorted</jj> <nn>paint</nn>
5faa2796c61c6722d91f64e4e34ed832,<ppl>``</ppl> <vb>Think</vb> <in>of</in> <rb>not</rb> <vbg>being</vbg> <jj>able</jj> <to>to</to> <vb>look</vb> <in>at</in> <nns>illustrations</nns> <wrb>when</wrb> <nn>reading</nn> <nn>picture</nn> <nns>books</nns> <pp>.</pp>
5faa2796c61c6722d91f64e4e34ed832,<det>A</det> <jj>few</jj> <in>of</in> <prps>our</prps> <jj>young</jj> <nns>students</nns> <vbp>are</vbp> <rb>visually</rb> <vbn>impaired</vbn> <cc>and</cc> <nn>need</nn> <jj>large</jj> <nns>projections</nns> <in>on</in> <det>a</det> <nn>screen</nn> <in>so</in> <prp>they</prp> <md>can</md> <vb>enjoy</vb> <det>the</det> <jj>creative</jj> <nns>words</nns> <cc>and</cc> <nns>pictures</nns> <in>in</in> <nns>books</nns> <to>to</to> <vb>instill</vb> <det>a</det> <nn>love</nn> <in>of</in> <nn>reading</nn> <pp>.</pp>
5faa2796c61c6722d91f64e4e34ed832,<det>All</det> <nns>students</nns> <md>will</md> <vb>benefit</vb> <in>from</in> <det>this</det> <nn>project</nn> <pp>!</pp>
5faa2796c61c6722d91f64e4e34ed832,<nnp>\n</nnp> <nnp>\nThe</nnp> <cd>850</cd> <nns>students</nns> <in>at</in> <prps>our</prps> <nn>school</nn> <vbp>attend</vbp> <det>a</det> <nn>year</nn> <nn>round</nn> <nn>multi</nn> <nn>track</nn> <nn>school</nn> <in>that</in> <nn>visit</nn> <det>the</det> <nn>library</nn> <in>at</in> <jjs>least</jjs> <in>once</in> <in>per</in> <nn>week</nn> <pp>.</pp>
5faa2796c61c6722d91f64e4e34ed832,<det>A</det> <jj>few</jj> <in>of</in> <prps>our</prps> <nns>students</nns> <vbp>are</vbp> <jj>special</jj> <nns>needs</nns> <cc>and</cc> <vbp>are</vbp> <rb>visually</rb> <vbn>impaired</vbn> <pp>.</pp>
5faa2796c61c6722d91f64e4e34ed832,<prp>We</prp> <vbp>place</vbp> <det>a</det> <jj>high</jj> <nn>priority</nn> <in>on</in> <vbg>choosing</vbg> <det>the</det> <nn>right</nn> <nn>book</nn> <in>for</in> <prp>us</prp> <to>to</to> <vb>read</vb> <cc>and</cc> <prps>our</prps> <nns>students</nns> <vbp>are</vbp> <vbn>exposed</vbn> <to>to</to> <jj>many</jj> <jj>different</jj> <nns>genres</nns> <cc>and</cc> <vb>read</vb> <nns>alouds</nns> <pp>.</pp>
5faa2796c61c6722d91f64e4e34ed832,<in>With</in> <prps>our</prps> <jj>new</jj> <nn>document</nn> <nn>camera</nn> <rbr>more</rbr> <nns>students</nns> <md>will</md> <vb>be</vb> <jj>able</jj> <to>to</to> <vb>see</vb> <det>the</det> <nn>text</nn>
5fa87eda1e1f8b4e658d429624943bb3,<ppl>``</ppl> <prps>My</prps> <nns>students</nns> <vbp>need</vbp> <det>an</det> <nn>iPad</nn>
5f976616ae9dfb328ab0add25b121520,<vbg>patterning</vbg>
5f94245826e51fe9c4353dbea493675d,<rb>so</rb> <vbp>are</vbp> <vbn>made</vbn> <in>of</in> <jj>various</jj> <nns>editions</nns>
5f8cbf0df78f9182098cf99a0c7047ed,<det>these</det> <nns>strategies</nns> <cc>and</cc> <in>as</in> <det>a</det> <nn>result</nn> <vbp>are</vbp> <pp>.</pp> <ppr>''</ppr>
5f8964d8fa9f72c8410ad3b8975a5435,<nn>share</nn> <det>the</det> <nns>stories</nns> <prp>they</prp> <vbp>have</vbp> <vbn>read</vbn> <in>with</in> <prps>their</prps> <nns>peers</nns>
5f84db1a7acd0a3027fa48d9a19d270e,<vb>explore</vb> <det>the</det> <nn>world</nn> <in>around</in> <prp>us</prp>
