projectid,title
7a755510305182d80f0acbaed0c22b8a,"Ahh
7a61ee7e568ddd10a312629292004a5e,Rebuilding After The Storm
7a36cccdb8b27e8af94dcfa5758639c9,Dreaming of a Tablet
7a2d591ba65b6539e90dc97998fbe488,Ready! Set! Skills!
7a15e0805edd2b37859bdbd0644e0524,For The Love of Reading! 
7a0a9ec10a91757bfa829efaae4a4e80,From Jail to College- Aiding in Transformation
7a030d948eac54643eb4e46b2a3318ed,An iPad Mini for Communication
79fb67a2d03b861bb0b85745c47332b6,21st Century Learners in a 21st Century Classroom!!
79cbaf3cc4b7bd429c1938ef7d27bef5,Pride Going Green
79aa82f6dbb47c9ce569ae02cb5c0114,Water Our Future's Flowers (Students!).
7996b2d90a7ded0cb70e9c5a063f7a33,A Place for Everyone
798d0e510d4cf455bf97f15438b88c86,Students Get to the Core with Common Core! 
797f59b96f03580f660fea05b0e311bb,Every Student Deserves A Chance To Show What They Know
797981648b9a875c8968174d9af9706b,Getting Our ACT Together for College
79715f6cce7ec13c29cf8ddfb9512239,Preschool Students Love to Read!
79702df02fc1edf6d2189c35d8bc5370,Hearing Learning Happen!
796c5688a41baec6f8fa7668b42fa13f,Got Game?
795e2bac6ac557ada81f466d0ee53113,Projector Project
795ca6aefb0d6ed061bd8bfa1fc6069b,Around The World With A Globe
793f0d8fae4f398dc617cbcbe1cc9f13,Chemistry Without Glassware?
793dda1203342d1b2a9e4dcbf97402c4,Military Kids- Get Moving!
79320786906de6730255ffb6f8adc379,Exploring Through Our Senses!
7928a55e6b72a560ac1760450301b7c5,From Bare to Flair:  Creating a Fun Space for Learning
792499d85e185bc8b9a13dac871f6815,Ticket to Read
7918a3befeee9d55b24adaeb94cb42c2,Getting the Hang of It with Hands On
790e0a8bf81404e295669d4e69ede058,A Rockin' Year in Pictures!
790a65a032d82335f9935664a013e74c,We Hear You Loud & Clear!
790660fdaeef9987ce8b35dd4a1b4865,The Preemie Cap Project
7902841278ef027a2f37a87b6ce182c1,Skip Counting Our Way Through 2nd Grade
790020f82151ad18630d6121b1e7f21f,A Penny for Your Thoughts
78fc847eab35821298cb678f159617bc,iWant An iPod
78e09b5bbcb240c78235e14046368ca4,"Literature And Reading ""The Alchemist"" With Teens"
78cd615c524af7c4e107a4504a4efacc,Class Can You Hear Me Now
78c2b55a9f88585af381c3279a631ed7,Project Us to 21st Century Success!
78c1ff15dc9ae2d95075387032afd95b,Tablets For 21st Century Learners!
78c008dc1235d79c73ce5c802cdfb757,The Hunger Games Won't Leave Kids Hungry!
78b2b6a62937fe9aebae60cc7a92502b,Pre-K Students Are Learning with Technology Too!
789df8c27941bd9ef65d538bdd527729,"Digging"" the Past!"
78990fd84d1db1e5d042314d667827b5,Friends Work Together: No Bullies Allowed!
788754354835ca68e32316ad53be879b,Common Core Classroom Library
788526c7c6a3723ca2c832771a28df01,Rise and Fall of the Past
7882e27e76e2d6e25a405e3dc35c7111,Getting Focused with the Right Supplies!
787a37e7966736b7efb66ab407eb9846,Adventures on the Rug
787777ee967c3d55b73b841d328dac88,The Giving Tree: Starting Our New School Year
78722ff94b22a378b6d1da0b5b76fbaf,Building up the Books
785a3248e88a5efe5ff04e545e0fe218,"Folktales
7837ee2d5018f755311b8c9533831e11,When Am I Ever Going to Use This?
78195d507817a6d3eff222405f57ef80,Daily Dictionary Definitions!
7817f1a17c2b6bfdb84779a5d229542c,Technology and STEM Education in the Classroom
78152c398a39bb7bba96d5b70bd7e267,Math Masters
78014fd8b2243888af39fea96480a6d7,Autism and Al Capone: Students Learning Through Literature
7800347b9c8fd2198072ef6e8df7718a,Help String Our Orchestra Instruments!!!!
77fbc5c0ef7585907dbb9e7772db5456,Great Apps. for Little Chaps
77f68c973c2050112ba24c3b27d8ee5a,Introduction to Famous Artist
77dd15306aca7ea657e947f026fb491a,Magnificent Mad Scientists
77dcab96a69817939381cac8d9865d80,Reading Around The Room
77d90db3e2a93d13b1254ee8f73bfced,Help Our Tigers Start the Year Off Roaring
77d84e5d30f09760daa8598dc8b9a4e4,Help Foster a Scientific Lerning Environment for 6th Graders
77d727edf0fe9abe77a674bccce63426,Vocational Training Through School-wide Laundry Service!
77a49c9b9f3a2fd6275e63ef5a46a008,Indepndent Thinkers Needed
779c1f588c4878b785556a44ffa2f038,"First Graders ""Leap"" into Learning"
778a1d2cf8c365c9f03c71ac22424299,Math Tool Kits
777cabe23fa66e36180dca0e5e0a4c06,Kids at Hope...
777b6d505de7ff33b396309767740560,Magnetic Math
776f6f4113cb2ab7e5db51301831ffe0,Rapid Readers! Library Needed for Ambitious Readers
776d6ce5394d24ce1a83ff674a202b58,Have a Ball!
776c786e85af87232f2abb9e6046eb84,We Have The Right To Write Our Best!!
77697d0fa5dd115362427de84a639612,Bring a Book Alive with a Nook!
7764d0db6e56744cd78c2ff28668b653,"ESTEM! Economics
776371cf9eeb07e4dc989e6323fcdfdf,Fund our Dream: Promethean Classroom
7752512edc0213c4c0220dd1a260723c,Extra Extra Read All About It!
77473188803b2f7dd2f7e3ea6f149636,Printing Student Work
7739bb218f19941aff1f44f66965d7a9,Making Writing Fun for the Reluctant Writers
771db1af5bc867d22b3b164769e86b48,Help Us Help Students
771a2787b89d7926408c78378cbb5648,Please Help Me Teach The Common Core Science Standards!
770b054dc611eb9591fd11b8d66c396b,Write On!
770a9e1958ce259cc89b86f2f7460a06,Amazing Young Artists in Need of Computers
770a694e964d3b79a3a7317b0151d8af,Bringing Art Back into Schools
76fc4c1dd06604b5d1c6e67848e897e3,Creating Enthusiastic Readers In High School!
76f36881e0cbc817c85039a9dfe82407,Viva Nook!
76e9444643fcbacbd5ac6f58e98d19a8,Learning and Growing
76e7b667613ccefa42235ae29c69e3ea,"Hello
76df6f55644f69fc426e36439554a9ce,Classroom Calculators
76df2cff91ba260489f663fb2b8dd44e, Scanner for Success
76dca409b0f994b110084849f69d16be,"Tech Helps To Reduce
76d7545a081ec8133e09e8f49f44a26e,We Are California's Treasures
76cf10dc22c3539ea0161e5bbeb7678b,Bringing Color to the Hood
76c841a8d6e5e2359e16bafabd62e8e6,Printing Frenzy
76b81bf053494be813efee47dfcb80ad,Bring the Science into Agricultural Sciences
768bbe67d21107b43f06c50bd4d66908,Apple Tree Arts Preschool Music  Program
767560e1050529f7d08b53b1ad3b84cf,Growing Successful Readers
7672c6b06c1cbda861ffbc0ec1f90658,Capturing Life's Moments
76601f6edb46d04f85503785bf6d4c64,Future Architects Looking for the Digital Edge
7650a8c85fcdcbe29252e34518bf1f3d,Greenhouse Growing
764b9bb97b7fdd5418121a31e89a3c3c,Bind Us Together
76431699803ba0a0c9f54ceae24be4dd,Electricity is a Snap!
76428c268385d9a00c65066240708493,Mathematicians Must Master Multiplication
76408ff5f75669400f257cc84c69c373,Don't Be a Bully
763fb5d920870a9fbe3fd605cdc019c9,Is It My Turn to Have the Ball Chair?
761863fd2a8d61db4cc33a7bbcd9eba2,Keep Them Playing
760ea5aa7a52625173fc655c6531d9cd,Help Us Learn To Be Organized
75fc65f2572be97492fef59ae085a1db,Transferring Learning: From School to Home and Back Again!
75fa1cc19743b2609695d05a713779cf,Mrs. L's Literacy Lunatics Love Dan Gutman's Books! 
75f640642c5032655070b30721d12173,iPad For School Use
75f3463eab26803055f0f5f94c7cdcef,The Importance of Reading!
75f27d0f9fc632befe992aa066eee486,Computer Monitor
75dd372a62b37768cb768695f53af56a,Organization Stations To Foster Independence
75d4ae606d8a02ddbff0963e818e9fd3,Bring Color Into Our Day
75d452f3f5a3d93d2a2e370c336fde67,Science Olympiad Supplies
75d3da6546f3f01aa84abd130cb33539,Paper for a Third Grade Class
75d0056d12c2058b14ae1515e63c26f7,iPads To Inspire At-Risk Kids
75ac83073445a0049ce6343c38f80677,Explore The World! National Geographic For Kids
75a8207739e3b34df18de235a4dbf555,Getting Ready For Chapters!
75a306c2e050a596adc97d405a84de03,Desperately Needing Technology!
759d97f6bc24cad78ae89c0920d2daac,Fun with Phonics!
7596f20a53727b9a3c59f9c331298e42,1st Grade Teacher Loves ELMO!!!!
758113fa70ef198157bdebfa045fca6d,Music To My Ears
7574982f3dc13b8d662fc78bf72a5851,Mrs. R's Class Needs a Meeting Rug!
756fb292daf460dc42ba5c15eb52b1d1,Our Carpet's a Bore in 1st Grade!
756dc25cf6b3155037547d48790afaac,I Can't Hear You!
756a2d7749fc1765ee43d5d70c62d1ef,Enhanced Educational Experiences with the Flip Video 
7567abc59d25cef0047d280abb36078c,Do You See What I See?
75663bbc4ca6dc1dc90bc7dc2c7f5144,Enriching Our Curriculum With Art
75565ef00721699aa19f8515d4d4fb43,Art for the 21st Century
754f0b40beedcced8a060addafe0ee6f,Orchestra Accessories
754affe1870c12bb0a07898944762f31,"Stop
752fba2613587d988c0a6ab12e5610d5,Sixth Grade Students Read to Learn through Nonfiction!
752009ce0a5c8597677a661988f5a583,Character@Heart
751c61d7b882ecf37278518cc89fccfa,Help! Basic Supplies Needed for High-Needs English Class
7510d84e1242836d361d93b67dc405de,Help Us Improve Our Language Skills
750b79d3b31736deea05acd718ec83b0,Creative Young Minds Working Hard!
7508043989f86fd537d96093a3608c2c,Making The Choice...TO READ!
74f4b4b826e8029ba170e8a25ee70232,Keep Reading!  Keep Reading!  Keep Reading!
74f00ebbf9d10495c74d99715ca532ff,Know the News
74e479c46b7f0b4eb57f8036552611ca,Bee The Change
74e1b4afd977fd3535c03966b2dd0e5d,Increasing Interest in History for All Reading Levels!
74e162432a99641bafcc36dbd68a2bff,One Click Away - iPad
74d9eeb634a4137c28fc2c39581942bd,Sharper Pencils to Brighten Our Future
74cebbd8362c873871edfda91e9a9f65,Interactive Teaching from Around the Room
74c9de799aff687edc0ab738ea49a45a,Listen and Leap!
74b9278bcb2d318871184558c1aa0a5f,"We have a lot to bring to the table
74abb1a86258b8b2291372abab1614e3,Future Authors of Heliotrope
749042496d85ce8cc2aa8d703d5685ed,Ineffective to Effective: Creating New Habits
74899e66b3b43fe63a4f5ad261246908,Color My World: Seeing History Through An Artists Eyes
7481302dcfc71e3ed27c5ba1fc9edb6c,Inner City Glockenspiels
746c6991c88e960dace4545f15ce27e3,It's All About Me
744c35600ff0560335f8a39d0dbd6d1b,World Music Drumming at Anchorage
743b02a0151863e93e4d8ecd3aed2bad,"Get Set
7439a3e3d673a40ca7768b5472bdf8f1,Building Early Literacy Through Technolgoy 
7432bb8e4040c753b67027f3aebd885f,Science is All Around
742ad625adb382df5562772eb5d73c7e,Help Me Make My Literacy Instruction Stick 
742831f8fc7f2bd0bb4d3d4bc3f5b9f2,"1
74190eb1dc4d2b2d227bc77bcaf411f3,First Graders Need a Carpet to Build Classroom Community!
740589cbb8c0420d8fee18fb45e964b7,Smart Snacks For Smart Kids
73ee67846f77abc755447331ae1af0d0,Roping into Reading - 2nd Grade
73e57d39fd3936e09f8ae71759675208,Bring Physics To My Classroom
73d480fe5ba159c1274b3fead8fe405f,Fossils Never Get Old
73bacc815edd8c91b80c5e5d9c3dff02,Relaxation Center for Students with Emotional Disabilities
73ba87b88a43f7d1c8c0741c3dad3455,No More Bullies! Part 2
73b96204ec3f81d30775157f99b8a7cc,Encouraging Participation And Saving Resources!
73b4f0e1bead9e908cca64d9fc458292,Shout If You See Some Red!
73b46eba0f1ac3d99e2eb178ff22fba0,Real World Connections through Non-Fiction Reading
738a441b931a7051714a096972a96456,24 Game Challenge
73788a4e5bf08526623fce84ae06e069,Rainy Day Recess! What Are We Going To Do? 
7371fe51e45b034a3e419b3ea8047dfb,Blackhole of Technology!  Help Our Classroom with an iPad
736f23c8c8651ab5c3fa648a17fc087e,Karaoke Partners Making A Difference
736f1bc640ac26e5adffd3e0381c4b23,Daily Math on Whiteboards
736f14fe709ff590aa9bc9eb90a220bf,Puzzle Time for Us
7365fa296c72fa52585caac3235dbac1,I Want to Hear it All
7364049d8689aad8dbc8b6443d73392b,Help Us Learn Math Through Literature!
735683e274578aafeb1e9f11bfbb29d5,Real-World Connections
734b4e58ee328581c2ab80984152c721,Writing Materials/Classroom Supplies Needed For 1st Grade
732f7aa49d80179bd907f97018b7a30b,Connect our Future Leaders to the World!
731efcc9e7d0f66c90ff161045b43dd3,Enhancing Education Through Technology 
731432e033cf9003a6438008c94f6c4f,Reading is the Key to Life
73131f3dbe2cf555b6a75379ce559682,"Technology and Learning... FUN
72f3c941c1aee6f3d8cb1011f14772a6,Flip Video: Capturing Their Success!
72eae4ec2c97b83d384af677f3d403ab,School Reopens 5 Years After Hurrican Katrina
72d7215ca82209e8566a610c5e090db6,Help Define Learning and Play Areas in a Pre-K Autism Class!
72c78d8429645c68a151b4f4c4aeb324,Teach Me How to Read!
72c61b4e957c9a45824116aff240a249,"So
72be4dfebf363aa6ef1c5cf84eb8c672,Science is Everywhere!!!
72ac8b700f960730d3d21733e069e408,LCD Projector and Laptop Needed for Literacy Instruction!
72a0854d4b99c5708804fce7fa4ba3ba,5th Graders Want To Be Professional Writers
72986e40725442b36bff38ac06f82a70,Sharpen Young Minds
72893013460513180ccc696435bbfea2,Increasing Learning and Creativity Through Visual Media
72867be72ce7d73b3a7d1e85d9969f0b,Keeping in Step!
72817213f47db553b4460235d575997a,Spanish ELL Students Need Support Materials!
7263b1ac6d60a65613ba5c715491406e,Recorders for Recorder Ninjas!
725f0c000e42f8f898874fde6fce7198,The Artist in Us All
725ecd2ba2250759244adc93ea8503c6,Building a Love for Reading 
72579bdf889478887cd512a0cd8f492f,First Graders Need Rugs and Supplies to Make Learning Fun. 
724c4cb6e1c3e60f9df8380f57d1acac, Let's Get Creative!
723fee673310e89bd410044963569ffe,On the Move!
7237173ce1857a30efb058a1201814a5,Necessities For A Class!
72315af8a3e1e19520656b17c30fe0a4,Eagle Time Furniture
72222caf2f021a37c29f19c06b0c48e2,Wireless Speakers
7216288654650fa24ff11285e2f716cb,Reflection and Rehearsing:  The Life of the Performer
720db605fcc86916f065b797329f8e00,"Lights
7202d8bff993ed0ef339aace795967b7,The 7 Habits of Highly Effective Teens
7200626a79b7469aa59fa9878ae5f737,Carpet Full of Learning!
71f6ae1b93c210dea42d2855d997a91f,Investigative Reporters Need iPads: Remembering 9/11/2001
71f4e2e9ea0a64541e6d90ba928797d1,Excited About Books 
71eef065acb209298a384dedcf22b058,Interacting With The iGeneration
71ec51c646bcc60683ccb678b7365c68,Projector to Support 2nd Grade Learning!
71d436cc6144487e24698810e7bde6d3,Using (Plant) Stems In Stem
71a962feed9c57c2439c7ab19eaad02e,Listening Center
71a3e37a1d3618c303d5063a7fa6ed8e,It's a Mystery!
718c717fbba32dee66155d677dec107c,Bringing Text to Life on the Screen
718b4654e8ca316a367f05bf044b9cbd,Reading  for Success
71768acf21d584357be39fe0f43e6997,Music for All
716f62b5784fcc11ed3180a8796734aa,Help Students Read
716cf4941ea016438e4dc24dde2f434a,Road To College
7159d3d963c9b7eebafd27c3330d1753,Let's Start Reading!
7157e4c467e5a3fad3d73ef79fb81d9a,Wanted: Sharp Pencils!!!
7156732bad821be452ec4b3241532919,Take Us on a Magic Carpet Ride While We Play and Read
714c4cf1e6c24bea54d208629411700c,New Old School Tablets
712ca43626b742d60db8fd814e5be051,"Just Right"" Books Build Our Reading Skills!"
712aa365660103328df8742b31b77a7b,Seventh Graders Need Science Materials
711526b00e2d4a3e74d4e7ce587a7fc5,Read To Succeed!
711366d753a85f4533d66c7cba2b5ddf,The (Microsoft) Office for the 21st Century Classroom 
7108d7d33ca74e7cfc9f170a58c78ab2,Let's Play!
710428eeb8bd5ccda90faad0a73d4ebc,"Board
70e64cb665feb73cd831a1151db047a1,BrainPOP!
70e5b875449fa37df054639cf9755486,Technology for Common Core Close Reads and More!
70dd16cb60d4e2f317fe480d76cca9ac,Young Poets Lab
70dc9e7ebd94b944b5e36ff52cc2c328,Motivation Multiplied!
70c691d090b2c954322eecbe39fb97aa,"The Best Laid Plans: ""Of Mice and Men"" Novel Unit"
70bc7b2efdf01461397da4192af288d4,Digital Storytelling: Student Voices 
70b7f7f95c58c2b4f49b0fedfaff5da8,Inspiring Proficiency In Technology For Today's World
70b4fb59776d5402844e247cc9070cd8,Learning Materials for HS Science Students with Disabilities
70b325e86cff3881726f6ca36fc46971,Non-Fiction Books!
70a53c06a34cd98426fa7f5d263760d4,Play Me A Melody
70a0ea71100a79fcb48ce2f1710ff20a,Research Tool for our Computer Lab and Future!
708e75f450653184246cd5df12ced039,Chromebooks For Humanities Classes
707e4ae80d9df087068484785a9e76ce,Whatcha' Reading?
706ea7ca4012c60f4b1e2f708aa1f472,Measuring up to Science
7069909f147aeeebc421571d74e94bf5,Add Some Flair to Jazz Combo!
7056b3a1e666c55ed6139f05a0050c14,High Interest Novels Needed For Reluctant Readers!
7055b43ec4454807fae0bdf9050aa41e,On the Victory Track!
704d0b47b7a4f82f6aa764b6887c18e5,Dry Erase Boards Needed for First Graders
703593d830a5c90950aa0c266eb7ac12,Voracious Readers Travel to the Middle East
703058672818089a85ae829fa032c7be,Exploring and Learning Hands-on Life Skills
702bbde51c2f2097a21a080c10fbff57,"Lights
70226fd54651bb6e1fa206b084a80c58,"One Classroom
701793e5026fc9f90a005743aa4dc8db,Raising the Graduation Rate
700ad0901a7874d0af7552344e80cb77,Bringing the News to the Classroom: Student Vision
7002d2fe50ceb380c74f7fb9375f6bfe,"We Need Xylophones
6ff7618293326e57eba03ef0094eef27,Help Make Learning Experiences Interactive and Engaging!
6ff7105224e79a682cabd82b9831a27a,Literacy In Action
6fe4b4726dbf1cdbfd8ac1c6528316c4,Keep Hands On!
6fc0e569ce60d25d47db34f0c5e56b0c,Get Me Out of These Desks!
6fbd56c72f50fba1512e7fb69a0897d8,It's Not Rocket Science!  (Career/Financial Success)
6f92e01a5e7f6123f189c9b26836bbd4,Help Students with Autism Have a Voice!
6f91a1cf79901010d25a3e68f21ca5ee,Help Us with Our Need to Read!
6f90ca40cc8d61ecac1a55639bc20a94,Good Times in the Classroom
6f90944b133b3627bdf19525d6abb1cb,Special Needs Class Has Special Requests
6f8ab498cc9e4054b24899d54feb1614,"Educating Kids on Diversity
6f72f2ae3b9f4fc578f1569979e71c96,EL and Languages Classes
6f69ba05fe209ad1f855825fb18de138,Cognitive Engagement
6f62c5cd91ccaa24dc91f2306469fd3a,Bringing the World's Great Art to the Classroom
6f62211486783cafbead167e70bb0998,From Chaos to Order: Workshop Folders
6f49fc27790544db0369b68df07214d9,Help Our Creative Juices Flow!
6f40f6122ae1fd54f440c5b577b27874,In Need of Maps!
6f29dc6e23e6632041b366a0993609df,Pen Pals-Connecting Our Students To The World
6f2456da9a2ce736ad4d6123916ff713,Bug Me Anytime!
6effd9514beaaf0fe5dc5d712f492c78,Touch My Sight Words!
6efc4d1a43de504fa5d47ecd1a5fbce4,Let's Get Eggie and See What's Hatching in First Grade ***
6efb500b5c8a9cd1e54bffbe72af05ff,Word Processing!
6ef29d6177a2d6f4c6d2ea44cec70602,Drawing A Community Together
6edabad2acbcdf93d97a851ad5c67da4,Here Comes The Supply Wagon!
6eda0dc8aed1d17a044cb65fda36cf6e,Stave Lap Boards For Learning Music Notes
6ec8ac1e2c772eaa245fe08fa7d27736,"You Can Give Us a ""Kleen"" Slate!"
6ec6a5163c8b6d8aee449914f551b1cb,"Super Scientists Need Lights
6ec3a71c6293ec2ed4d82ac841ae0625,Students+ Science Materials= Experiments
6ec14c54f6a9b48bdb9f67555f68d24e,Butterfly Life Cycle
6ebc8da8ae4ee5ad87e2b937c07e5c8a,"Theme: Family and Sense of Belonging
6eba5e5991a36cea55e8820bfbc18a29,A + B = A Great Learning Environment
6eaa85628c0ce15235297d267d406f0a,Nothing to Read? Let's Act it Out!
6e9d929ffc51ee05e902e9ba9fbb1bc2,Seeing the Small Stuff with Microscope Cameras
6e9a7b43304c54ac50dcd3fed9450d1d,We're Having a BLAST Off!
6e94cae58bea3d744926921ab6ce9791,More Amazing Books to Help Our Reading Lives Soar!
6e91d5b70a2e8e6b8d58e701a8a3a826,An ELMO for my First Graders
6e8c3ba3cfa363c5568a65a30b5acf5a,Enlightening Our Lives With Color
6e88c8b830bb7e1eb07fa52fac3c5425,IPads for the Art Room! (Part 2)
6e70869ac9a47b72c40c2cfe1659941c,Bilingual Reading Racers! We Need Your Help To Win! 
6e6889953ae69496b4dfc1f0e4856748,Help My Charter School Students To Tune Their Ukuleles!  
6e66ec1dcc46378454e59acbfb43c58e,Traveling  Book Totes - Early Literacy Project
6e5efb74c6034ab351b7062ca09be2b9,I Need Something to Read!
6e591758c4b75cda49dc8386c94ef343,"Help Us Get More Organized
6e53cbf7c645ca0e68e0e78dee745ace,"Leap
6e4822defc79c83b3a2b2282545ec498,History and Writing Need to Come Alive in Our Classroom
6e2a61a3430fdfbbabb614712b051518,STEM: From Paper to Pixel 
6e28708b749ad2457080f8734a7ed452,Safe Glider Rocking Chair  for Visually Impaired Students.
6e1e92209f673ae28895743d0452524a,An Apple for Us All
6e025bbd7eb90677b362e4d57e3aa860,Help Us Be Excellent!
6e01641e1a0095fa525b1ddafed5e16e,Laptop Needed!
6e003a649a20cbae3e38338bde7dc5b0,Mission Possible: Exploring Our World
6dec411623a33ea83e1f9f570c9fa9ac,Help Us Start the Year Off Write! 
6dddbb2ba21587b4091a5de9b1f70612,We Need a Printer!
6ddd0afe287689848bb987c6315c35e3,Leaping for Leapfrog Tag Readers!
6dd23ac201b4a111f4026d336db1de55,Hearing the Voice of Malcolm X
6db9b6afe819ff1e04f3d7ea3413b901,Share The Beauty Of Color Into A Kindergarten Classroom
6db7fa20d17821f188ed1451a40e436d,Chromebooks to the Reading Rescue
6db68287bde70e017a3dd063bbcaa04c,Technology for Autism
6db426ce1ae9bc9e8a481c05120da711,"Using Apples to ""Divvy it Up"
6dabd171eb01749696a9e0e65d5d1f9c,High Speed Science for Freshman Physics & AP
6da86e2a5524f61b81225353d3377e1f,We Can Do That! We Have The Supplies!
6da5b4087ff72aab9d2d1776cfa02d50,Finger Fun!
6d979f0c1e2098d1c8e2279192e15164,Hands On History: History Comes Alive With Technology!
6d8855c154dfd643098bb726ea975c16,Leveled Library for Young Learners
6d81aaf5e2d824f5e8e973e25bc24425,Learn More on the Floor
6d71bcdf6371965dcad915f1eab8b38c,Slicing Into Science
6d6e99aec617d411b29635655d8c09f0,"Effective Tracking
6d69ffcd7a1599e11f8ab34fd4ca96ea,"Tablets for Technology
6d68fed0b9d09d45d03803a7ac33f7c7,All Aboard!
6d6194b8cb6bd890826357fcac5283e1,Hear It! Read it! Talk About It!  Enhancing Fluency
6d3cb3afdb38b6b49f706e8a5670dacd,Bullying in First Grade
6d117b50a5b5b0239f278aa4caae5010,Making Music Come Alive with Ukuleles in the Classroom!
6d1007e790a7e9b938fcd03832300381,Warming Up  Our Brains!
6d047cc38edbdfd83cc3663cf8f0b881,Help First Graders Become Better Readers!!!!
6cf0f4c1472ad46bb0d3d6c50c395b88,Ipadding Thru 5th Grade
6cf0d8d48c85cc367dfbfa0127c217c6,"5th Grade ""Rock Stars"" Journey to the Center of the Earth!"
6cce902735a9710274ebd98e86beb1c5,Get Nspired to Learn
6cb5b5b0776ab7982890a17043e8bc17,Exploring the Solar System
6cac9c3b4e45e74e3cf05852763fe53d,Creating Computer Literacy
6caacf2934e638afeae57210a8c8e005,Carpet Space For Everyone!
6ca296d40dbd67dd5694864821f0c466,Financial Matters!!!
6c703c2280d049afd4b78a151059a5d0,Lights! Action! But No Camera!
6c61a9d92767f6037c856f5eb9611360,Smooth Running Classroom
6c5d484de61158c12323f255c80d9126,Hey There! What's That Sound?
6c4fc08352630e61afd29791283c69dd,"Balls
6c42e1d6e848c20a1af541c283424664,Cool Colorful Classroom
6c2c59d9426acc6a8ae8b86b7b254474,A 'Teaching' Rug
6c1f278e38d9d7868e3032a8373f3e78,"Como Se Dice ""Dictionary"
6c144b5f857e0debf55cb69771047d94,Money Madness
6c000112ee17e2a03f7a92a2b7dfd2d4,Building Number Sense through Hands-on Learning
6bebd13d280e5b6cc098c85f8673af2a,"Rock On
6be64da546c96c310e7a2a3c2e0e38e9,Daily 5 - Listen To Reading
6be036196a3dc9ac67b899f3c0d7e97f,"A Single Shard: A Cultural
6bc1a558a7bcf71bd0bf377d1a1cffe1,Turning the Basics into Beautiful!
6bbf90eec06ef3d90ee72a8f1d5a5821,iLearn with an iPad
